id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
46419375,Sojourn on 15th Unit SL,39930655,Team,,"Shaw, Logan Circle",38.90631,-77.03327,Entire home/apt,243,30,0,,,147,332,0,
46419380,Sojourn on 15th Unit SL,39930655,Team,,"Shaw, Logan Circle",38.90764,-77.03365,Entire home/apt,223,30,0,,,147,335,0,
46428174,Central DC 2bd/2ba ★ Logan Circle English Basement,9680354,Adam,,"Shaw, Logan Circle",38.91133,-77.02437,Entire home/apt,149,21,27,2021-08-15,7.30,7,163,27,
46428177,"Historic, Spacious DC Rowhouse w/Roofdeck | Longterm",9680354,Adam,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92519,-77.00729,Entire home/apt,264,30,36,2021-08-24,4.98,7,217,36,
46429409,2BD/2.5BA Townhouse in the heart of NavyYard D.C,375636914,Dolphin,,"Near Southeast, Navy Yard",38.87821,-77.00153,Entire home/apt,163,2,24,2021-05-11,2.82,1,2,24,
46430323,StayAttache and StayTrusted in Dupont,7650266,Stay Attache,,"Dupont Circle, Connecticut Avenue/K Street",38.91736,-77.03921,Entire home/apt,174,30,0,,,115,351,0,
46430610,StayAttache and Enjoy Large Private Deck in Dupont,7650266,Stay Attache,,"Dupont Circle, Connecticut Avenue/K Street",38.90851,-77.03898,Entire home/apt,147,30,0,,,115,0,0,
46431677,3month share: all the Capitol Hill house furnished,4658869,Viviane,,"Union Station, Stanton Park, Kingman Park",38.89263,-76.97688,Private room,70,90,0,,,1,0,0,
46433753,Calvert Street Cottage - Private English basement,22758479,Andrea & Margaret,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92342,-77.04594,Entire home/apt,115,1,81,2021-08-28,9.46,1,119,81,
46434696,Downtown Luxury Apt,375683193,Alex,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90156,-77.0255,Entire home/apt,214,3,1,2020-12-13,0.11,1,54,1,
46435428,"Capitol Hill, 9 Windows, FREE PARKING, Metro",22490527,Alison,,"Capitol Hill, Lincoln Park",38.88902,-76.99256,Entire home/apt,120,14,2,2021-04-28,0.24,3,260,2,
46443842,2 Bedroom in the heart of the Capitol!,188171432,Graziella,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90095,-77.01799,Entire home/apt,100,7,0,,,1,0,0,
46447349,Charming Historic 2-BR Townhome,20281003,Travis,,"Shaw, Logan Circle",38.9124,-77.01868,Entire home/apt,399,2,3,2021-06-05,0.54,1,90,3,
46447403,"Cozy, newly-renovated getaway in the HEART of DC!",33961380,Che,,Historic Anacostia,38.86613,-76.98379,Entire home/apt,75,2,17,2021-07-15,1.89,1,0,17,
46449646,Stay Joyful in Adams Morgan!,7650266,Stay Attache,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92251,-77.04276,Entire home/apt,99,30,0,,,115,0,0,
46450553,Entire Modern Townhome Close to Capitol,375789996,Emily,,"Capitol View, Marshall Heights, Benning Heights",38.88255,-76.94179,Entire home/apt,1000,2,0,,,1,90,0,
46450725,Casita Viva Terra- An Apt of Compassion & Purpose,67044851,Heather,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.91948,-77.03527,Entire home/apt,113,1,12,2021-07-10,3.43,3,241,12,
46451071,Sojourn on Q #101,39930655,Team,,"Dupont Circle, Connecticut Avenue/K Street",38.91049,-77.03825,Entire home/apt,168,30,0,,,147,307,0,
46451073,Sojourn on Q #201,39930655,Team,,"Dupont Circle, Connecticut Avenue/K Street",38.91139,-77.03819,Entire home/apt,116,30,0,,,147,292,0,
46451085,Sojourn on Q #202,39930655,Team,,"Dupont Circle, Connecticut Avenue/K Street",38.91,-77.03786,Entire home/apt,116,30,1,2021-04-28,0.21,147,302,1,
46451090,Sojourn on Q #301,39930655,Team,,"Dupont Circle, Connecticut Avenue/K Street",38.91062,-77.03832,Entire home/apt,204,30,0,,,147,333,0,
46451098,Sojourn on Q Unit #B,39930655,Team,,"Dupont Circle, Connecticut Avenue/K Street",38.91006,-77.04,Entire home/apt,259,30,0,,,147,329,0,
46451238,Charming Capitol Hill Rowhome - HUGE outdoor space,11162265,Casey,,"Union Station, Stanton Park, Kingman Park",38.89669,-76.98559,Entire home/apt,250,1,7,2021-01-06,0.76,1,0,7,
46451700,Large 1 BR+ Den off-street parking near everything,10235756,Kevin,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91351,-77.00401,Entire home/apt,102,3,17,2021-09-09,2.22,1,138,17,
46453167,Modern apartment steps from DC's top restaurants,4870160,Zach,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9343,-77.02777,Entire home/apt,229,2,22,2021-07-05,2.46,2,16,22,
46453457,"Capitol Hill Studio on Lincoln Park, PARKING",22490527,Alison,,"Capitol Hill, Lincoln Park",38.8877,-76.99175,Entire home/apt,89,1,38,2021-09-15,10.36,3,300,38,
46464749,Chic Newly Renovated English Basement Apartment,4066321,Travis,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91261,-77.01016,Entire home/apt,102,2,3,2021-09-12,3,1,5,3,
46468732,Adams Morgan Condo,291070428,Thomas,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91842,-77.0434,Entire home/apt,182,30,0,,,1,365,0,
46469835,StayAttache and StayJoyful in H Street Corridor,7650266,Stay Attache,,"Union Station, Stanton Park, Kingman Park",38.9038,-76.99453,Entire home/apt,172,30,0,,,115,363,0,
46470715,StayAttache and Stay Living Well in Gtown,7650266,Stay Attache,,"Georgetown, Burleith/Hillandale",38.9089,-77.05872,Entire home/apt,103,30,1,2021-02-18,0.14,115,343,1,
46470882,StayAttache and Stay Fun in Cap Hill!,7650266,Stay Attache,,"Capitol Hill, Lincoln Park",38.88272,-76.99192,Entire home/apt,176,30,0,,,115,357,0,
46471032,StayAttache StayHealthy in Foggy Bottom,7650266,Stay Attache,,"West End, Foggy Bottom, GWU",38.90254,-77.05255,Entire home/apt,143,30,0,,,115,323,0,
46472704,Sojourn on 19th Unit #3,39930655,Team,,"Dupont Circle, Connecticut Avenue/K Street",38.91462,-77.04277,Entire home/apt,99,30,1,2021-01-30,0.13,147,302,1,
46472707,Sojourn on 19th Unit #4,39930655,Team,,"Dupont Circle, Connecticut Avenue/K Street",38.91413,-77.0432,Entire home/apt,107,30,1,2021-03-29,0.17,147,341,1,
46472708,Sojourn on 19th Unit #5,39930655,Team,,"Dupont Circle, Connecticut Avenue/K Street",38.9134,-77.04264,Entire home/apt,126,20,3,2021-04-16,0.41,147,249,3,
46472709,Sojourn on 19th Unit #6,39930655,Team,,"Dupont Circle, Connecticut Avenue/K Street",38.91465,-77.04392,Entire home/apt,134,21,0,,,147,275,0,
46472727,Sojourn on 19th Unit #7,39930655,Team,,"Dupont Circle, Connecticut Avenue/K Street",38.91352,-77.04252,Entire home/apt,122,30,0,,,147,310,0,
46472744,Sojourn on 19th Unit #8,39930655,Team,,"Dupont Circle, Connecticut Avenue/K Street",38.91329,-77.04338,Entire home/apt,111,30,1,2021-08-31,1,147,325,1,
46472746,Sojourn on 19th Unit #9,39930655,Team,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91531,-77.04484,Entire home/apt,129,30,1,2021-01-16,0.12,147,342,1,
46472828,Sojourn on 19th-4,39930655,Team,,"Dupont Circle, Connecticut Avenue/K Street",38.9132,-77.04465,Entire home/apt,145,3,10,2021-04-18,1.76,147,341,10,
46475512,Sojourn the 13th Street Flats #1,39930655,Team,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91543,-77.02994,Entire home/apt,113,30,0,,,147,340,0,
46475520,Sojourn the 13th Street Flats #2,39930655,Team,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91692,-77.02831,Entire home/apt,136,10,3,2021-03-28,0.40,147,324,3,
46475531,Sojourn the 13th Street Flats #3,39930655,Team,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91467,-77.03003,Entire home/apt,184,30,2,2021-08-20,0.36,147,16,2,
46475540,Sojourn the 13th Street Flats #5,39930655,Team,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91487,-77.02887,Entire home/apt,205,30,1,2021-05-15,0.24,147,285,1,
46475541,Sojourn the 13th Street Flats #8,39930655,Team,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91616,-77.02876,Entire home/apt,132,30,2,2021-05-12,0.26,147,355,2,
46475542,Sojourn the 13th Street Flats #10,39930655,Team,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91686,-77.02867,Entire home/apt,144,30,1,2021-03-20,0.17,147,329,1,
46475544,Sojourn the 13th Street Flats #11,39930655,Team,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91513,-77.02823,Entire home/apt,137,30,1,2021-07-10,0.43,147,350,1,
46475559,Sojourn the 13th Street Flats #12,39930655,Team,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91504,-77.02888,Entire home/apt,116,30,2,2020-12-31,0.50,147,356,2,
46487522,StayAttache and StayJoyful in Dupont Circle,7650266,Stay Attache,,"Dupont Circle, Connecticut Avenue/K Street",38.9148,-77.0424,Entire home/apt,109,30,0,,,115,324,0,
46487882,StayAttache and StayJoyful in Dupont Circle,7650266,Stay Attache,,"Dupont Circle, Connecticut Avenue/K Street",38.91324,-77.04261,Entire home/apt,161,30,1,2021-04-30,0.21,115,356,1,
46488047,StayAttache and StayJoyful in Dupont Circle,7650266,Stay Attache,,"Dupont Circle, Connecticut Avenue/K Street",38.91486,-77.04104,Entire home/apt,143,30,0,,,115,272,0,
