id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,rating
14344117,Clean peaceful Petworth place in Perfect Petworth!,78321231,Hope,,"Brightwood Park, Crestwood, Petworth",38.95511,-77.01733,Private room,89,4,1,9/10/2016,0.02,5,87,0,,4
14353375,Charming efficiency apt. in vibrant Adams Morgan,87977393,April,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92295,-77.04579,Entire home/apt,103,2,414,9/5/2021,10.29,5,350,54,,4.71
14357248,Heart of D.C. Row House - Live Like a Local!,4336089,Paul And Chani,,"Union Station, Stanton Park, Kingman Park",38.90429,-76.99666,Entire home/apt,149,3,121,8/28/2021,4.08,1,105,16,,4.95
14360838,DuPont Condo (unfurnished or furnished),7244663,Derrick,,"Dupont Circle, Connecticut Avenue/K Street",38.91542,-77.04378,Entire home/apt,125,120,6,12/8/2016,0.1,1,365,0,,4.83
14368568,In-town Private Room and Ensuite Private Bath,21536334,Janie,,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.92554,-77.06789,Private room,90,1,123,3/14/2020,2.26,3,315,0,,4.97
14395461,Spacious Basement Suite in the heart of Shaw,17606767,Daniel,,"Shaw, Logan Circle",38.91282,-77.02022,Entire home/apt,100,2,103,3/9/2020,1.68,1,0,0,,4.8
14396529,The Jefferson Suite apt off metro- w/ easy parking,20970565,Sondra,,"Takoma, Brightwood, Manor Park",38.95544,-77.00708,Entire home/apt,71,1,14,10/26/2019,0.37,2,0,0,,4.86
14405694,Cozy Convenience on Capitol Hill,85972917,Jonathan,,"Union Station, Stanton Park, Kingman Park",38.89853,-77.0043,Entire home/apt,122,2,35,12/30/2017,0.59,1,0,0,,4.8
14406086,Bright and modern Foggy Bottom row house,1946840,Nick,,"West End, Foggy Bottom, GWU",38.9025,-77.05171,Entire home/apt,198,3,178,8/27/2021,3.31,1,0,7,,4.81
14407693,Sunny room with balcony/perfect location!,74195702,Philipp,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91853,-77.03344,Private room,74,1,3,2/5/2017,0.05,2,0,0,,5
14415143,Charming DC English Basement,16956897,Clare,,"Brightwood Park, Crestwood, Petworth",38.95675,-77.01529,Entire home/apt,65,1,1,9/9/2016,0.02,1,0,0,,0
14421376,Downtown  - Washington DC,16834451,Gustavo,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90484,-77.02552,Private room,100,1,2,10/29/2017,0.03,1,0,0,,5
14426673,Walk to the Convention Center from a Remodeled Townhouse,3448315,Allen,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91018,-77.01611,Entire home/apt,529,4,36,8/9/2021,1.12,10,242,3,,4.83
14426998,Spread Out in Beautiful Townhouse with Big Yard in Shaw,3448315,Allen,,"Shaw, Logan Circle",38.90905,-77.0172,Entire home/apt,443,4,29,7/24/2021,0.48,10,246,3,,4.82
14430336,Comfort and Convenience in Bloomingdale,68591004,Janel And Mariah,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91618,-77.01085,Private room,59,1,23,7/4/2017,0.39,1,259,0,,4.52
14430518,!!!!Enjoy a Stay n Historic Mt.Pleasant: Sweet#6!!,13239338,Sleep Sweets DC Project,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93099,-77.04124,Private room,61,3,44,10/6/2019,0.8,5,350,0,,4.95
14444701,The cottage at Bloomingdale Manse,88939509,Renee,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92223,-77.0115,Entire home/apt,125,9,17,7/18/2021,0.74,3,260,2,,4.94
14446252,Boat-like studio apartment in Brookland,2733434,Katie,,"Brookland, Brentwood, Langdon",38.92748,-76.99324,Entire home/apt,70,14,23,10/19/2019,0.44,1,10,0,,4.81
14447623,Capitol Hill: Large Urban/Luxe Apt Sleeps 4,88971653,Carla,,"Union Station, Stanton Park, Kingman Park",38.89341,-76.99327,Entire home/apt,189,3,12,8/27/2021,0.28,1,362,1,,5
14469294,"Spacious,newly renovated 1 Bedrm Apt, Capitol Hill",89178601,Amanda,,"Capitol Hill, Lincoln Park",38.88999,-76.99565,Entire home/apt,80,2,1,9/6/2016,0.02,1,0,0,,5
14472528,Your Home Away From Home ! ! !,89212577,Maxine,,"Brightwood Park, Crestwood, Petworth",38.95719,-77.02869,Entire home/apt,379,2,103,9/6/2021,3.67,1,0,29,,4.75
14472622,Spacious Basement Suite Close to Metro,10664853,Meisha,,"River Terrace, Benning, Greenway, Dupont Park",38.89059,-76.95053,Private room,55,30,70,10/30/2019,1.52,1,0,0,,4.71
14483603,Modern 1BR with Rooftop Pool,11081586,Forrest,,"Union Station, Stanton Park, Kingman Park",38.90355,-77.00836,Entire home/apt,137,1,6,9/14/2016,0.1,1,0,0,,4.5
14501592,Newly Renovated 2BR Apt in the heart of DC-Parking,89016153,Kevin And Carlos,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9197,-77.00973,Entire home/apt,141,3,325,8/29/2021,5.33,1,321,30,,4.85
14506047,Washington DC's Finest: 4 bdrms+house 1-7 Persons,89373138,Jeff,,"River Terrace, Benning, Greenway, Dupont Park",38.88406,-76.94677,Entire home/apt,202,2,101,9/12/2021,3.85,1,335,13,,4.73
14507861,Entire Capitol Hill Home - 5BR/4BA,19521188,Adrian,,"Capitol Hill, Lincoln Park",38.88453,-77.00785,Entire home/apt,5995,7,0,,,2,365,0,,
14548071,"Spacious, Sun-filled 1 Bedroom / 1 Bathroom",6878743,Carey,,"Brightwood Park, Crestwood, Petworth",38.94037,-77.02851,Entire home/apt,76,89,1,1/1/2018,0.02,1,34,0,,5
14552591,"Capitol Hill East Flat, Steps to Metro",90081828,Nkosi,,"Capitol Hill, Lincoln Park",38.88532,-76.97855,Entire home/apt,75,1,209,7/5/2021,4.14,1,147,5,,4.92
14555537,ConventionCenter/Logan Circle home. 96 walk score,90117890,Jonathan,,"Shaw, Logan Circle",38.90936,-77.02671,Entire home/apt,332,3,116,9/12/2021,1.92,5,200,38,,4.92
14563049,Rowhouse on quiet street in the heart of the city,1555964,Malcolm,,"Union Station, Stanton Park, Kingman Park",38.90106,-77.0031,Entire home/apt,200,2,6,7/15/2018,0.1,1,14,0,,5
14567590,"Clean, beautiful, and bright 2Bed/2Bath Condo",2457306,Sundar,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92104,-76.99967,Entire home/apt,200,180,17,11/30/2020,0.28,1,194,1,,4.81
14576410,Classic Dupont Circle 2BR/2BA Renovated Rowhouse,14039163,Patrick,,"Dupont Circle, Connecticut Avenue/K Street",38.91256,-77.03675,Entire home/apt,250,3,89,9/11/2021,2.11,1,11,26,,4.98
14583482,Bright room in great boho row house,2568257,Mary,,"Brightwood Park, Crestwood, Petworth",38.95361,-77.02186,Private room,48,2,72,3/13/2018,1.34,1,0,0,,4.8
14590973,❇ MEET DC ON U STREET ! ❇ WALK TO THE FAMOUS CORRIDOR // METRO SUBWAY ❇,90483601,Jacquelyne,,"Shaw, Logan Circle",38.91371,-77.02578,Entire home/apt,304,2,90,8/1/2021,2.95,1,0,51,,4.55
14594639,"Large, comfy studio w/parking, steps from metro",2387207,Ari,,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.93599,-77.05977,Entire home/apt,99,2,31,5/27/2019,0.76,3,0,0,,4.74
14600054,Spacious Basement Studio Parking & Private entry,49670365,Dee,,"North Michigan Park, Michigan Park, University Heights",38.94858,-76.99522,Entire home/apt,70,4,40,7/21/2021,0.76,4,164,3,,4.55
14613890,Studio Apt - Columbia Heights,45589584,Lidia,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93644,-77.03288,Entire home/apt,110,3,18,5/20/2019,0.36,1,85,0,,4.81
14615544,Cozy Townhouse on Capitol Hill,40490954,Jeri,,"Capitol Hill, Lincoln Park",38.88587,-76.98034,Entire home/apt,150,1,6,10/24/2016,0.1,1,0,0,,5
14629317,"Private 1 BR apt w/ kitchen & parking, 2pm checkin",52813765,Nicole,,"North Michigan Park, Michigan Park, University Heights",38.94095,-76.98673,Entire home/apt,68,1,350,5/31/2021,5.82,1,0,40,,4.88
14647455,2 BD/2BA Apartment- 5 minute walk to US Congress,90846827,Judith,,"Union Station, Stanton Park, Kingman Park",38.89527,-76.99839,Entire home/apt,373,15,0,,,1,87,0,,
14669365,2bd 2ba well-appointed Bloomingdale condo,902465,Gretchen,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91405,-77.00849,Entire home/apt,175,3,1,7/5/2021,0.4,1,36,1,,5
14685847,Chic and Modern 2 Bedroom,54919923,Tess,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9326,-77.03998,Entire home/apt,147,2,163,7/13/2021,4.6,2,220,30,,4.91
14705753,Dupont circle stay,67693448,Goda,,"Dupont Circle, Connecticut Avenue/K Street",38.91039,-77.03895,Shared room,47,1,13,10/5/2016,0.21,1,0,0,,4.67
14744997,The EZ Inn Penthouse at Logan Circle,91876859,Michael,,"Shaw, Logan Circle",38.90744,-77.02958,Private room,80,2,32,3/17/2018,0.54,1,0,0,,4.83
14748391,"Private BR/BA,Comfy,Clean DC retreat, walk 2 metro",1689867,Selin,,"Brightwood Park, Crestwood, Petworth",38.93882,-77.01752,Private room,70,2,53,3/18/2020,0.87,3,90,0,,5
14760734,"Luxury New 2 Bed, 2 Bath APT in Shaw DC!",55009,Mala,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91047,-77.01141,Entire home/apt,112,2,7,6/26/2021,1.78,10,324,7,,4.57
14767042,Newly renovated apt in NW DC. Perfect location,71766356,Silje,,"North Cleveland Park, Forest Hills, Van Ness",38.9539,-77.07029,Shared room,99,1,1,8/28/2016,0.02,1,177,0,,0
14767156,Comfortable & Convenient U St/ C Heights Apartment,84363626,Amos,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.91931,-77.0346,Entire home/apt,60,2,0,,,1,0,0,,
14772517,Petworth basement with one bed and 1 large futon!,78321231,Hope,,"Brightwood Park, Crestwood, Petworth",38.95437,-77.01542,Entire home/apt,125,4,4,6/9/2019,0.07,5,88,0,,3.75
14784440,Ideal DC location and beautiful view,6824285,Lydia,,"Dupont Circle, Connecticut Avenue/K Street",38.91831,-77.03507,Entire home/apt,120,2,8,11/13/2016,0.13,1,0,0,,4.43
14803652,"Last minute deal, 3-bedroom for inauguration",18089828,Sara,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92606,-77.00659,Entire home/apt,150,2,0,,,1,0,0,,
14805243,New 2 BR Apartment within a Dupont Brownstone,14229159,Dominick,,"Dupont Circle, Connecticut Avenue/K Street",38.91139,-77.03941,Entire home/apt,187,1,253,9/15/2021,4.7,1,287,60,,4.89
14808493,"Spacious 2BR in Kalorama Triangle, near everything",92540070,Anne,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91954,-77.046707,Entire home/apt,130,4,114,8/10/2021,2.1,1,76,14,,4.91
14839639,Spacious modern apt in historic district w/parking,49737749,Ali,,"Capitol Hill, Lincoln Park",38.88934,-76.99123,Entire home/apt,100,3,90,11/18/2019,1.65,1,0,0,,4.88
14860105,Entirely Renovated New Condo in the heart of D.C.,46521595,Kerry Ann And Steve,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91655,-77.02007,Entire home/apt,89,2,367,3/7/2021,6.22,6,0,8,,4.87
14865465,Studio in the Heart of Adams Morgan (Apt. 4A),93122946,Hector,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92221,-77.04149,Entire home/apt,111,2,195,8/20/2021,3.65,2,228,18,,4.8
14873325,Private room in victorian Capitol Hill row house,6753773,Chris,,"Union Station, Stanton Park, Kingman Park",38.89661,-76.98575,Private room,61,1,55,3/10/2018,0.92,1,0,0,,4.85
14885736,H Street / Capitol Hill Comfort & Convenience,41452038,Margaret,,"Union Station, Stanton Park, Kingman Park",38.8957,-76.98834,Entire home/apt,150,3,10,5/20/2019,0.18,1,19,0,,5
14886854,"Cathedral Ceilings, Skylights & Roof Deck in Shaw",7005499,Berin,,"Shaw, Logan Circle",38.91369,-77.02011,Entire home/apt,170,3,51,5/10/2019,0.84,1,0,0,,4.96
14890121,English Basement 2 bd/2 bth - Private Parking,22276780,Cynthia,,"Brightwood Park, Crestwood, Petworth",38.93926,-77.01847,Entire home/apt,190,2,83,9/13/2021,1.55,1,250,29,,4.98
14893473,"Lovely, modern 2BR, 15-min walk from the Capitol",17304097,Clarissa,,"Union Station, Stanton Park, Kingman Park",38.90584,-77.00578,Entire home/apt,168,2,7,12/23/2016,0.12,1,0,0,,4.86
14899604,DC Living!  Newly Renovated Apartment in Petworth,21290155,Barbara,,"Brightwood Park, Crestwood, Petworth",38.93985,-77.01722,Entire home/apt,52,30,16,10/4/2017,0.3,1,47,0,,4.67
14912655,Convenient Sunny Studio Central to Everything DC,13204797,Kurt,,"Shaw, Logan Circle",38.90925,-77.02985,Entire home/apt,169,28,139,8/15/2021,2.86,1,91,1,,5
14913168,Charming studio apartment in Adams Morgan (Apt 4B),93122946,Hector,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92249,-77.042,Entire home/apt,99,2,160,8/24/2021,2.67,2,175,15,,4.85
14918834,Cozy and Comfortable in Petworth,43723905,Lisa,,"Brightwood Park, Crestwood, Petworth",38.94224,-77.01467,Private room,130,1,1,1/23/2017,0.02,3,365,0,,5
14934043,Sunny Spare Bedroom near H St,6256099,Schuyler,,"Union Station, Stanton Park, Kingman Park",38.89701,-76.9826,Private room,55,1,104,1/12/2018,1.71,1,0,0,,4.59
14944917,Sunny English Basement,48468538,Dick,,"Capitol Hill, Lincoln Park",38.89035,-76.98584,Entire home/apt,87,3,224,9/12/2021,4,2,70,34,,4.88
14945062,2BR-2BA Bsmt Apt-Columbia Heights-Central Location,94030820,Peter,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93298,-77.03048,Entire home/apt,159,2,183,8/16/2021,3.03,1,99,17,,4.9
14945987,Bedroom w/ Bath + Parking in Historic Mt.Pleasent!,22252069,Selma,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93082,-77.04006,Private room,260,2,53,10/14/2018,0.98,1,227,0,,4.83
14946599,"Female-Only,  Privacy Pod in Shared Upscale Hostel",56885621,HighRoad House DC,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92039,-77.04228,Shared room,47,1,7,11/16/2020,0.31,3,0,1,,4.86
14950152,Chic 1 Bedroom Georgetown Row House,88330982,Siu-Lin,,"Georgetown, Burleith/Hillandale",38.90643,-77.05874,Entire home/apt,169,2,29,6/23/2019,0.49,2,0,0,,4.93
14959218,Chevy Chase Suites,94180762,A.,,"Hawthorne, Barnaby Woods, Chevy Chase",38.95963,-77.06964,Entire home/apt,380,3,41,8/29/2021,3.76,1,318,11,,4.8
14981562,Private bedroom and bathroom,32927652,Jousett,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92287,-77.02796,Private room,45,30,11,8/2/2021,0.18,3,296,1,,4.25
14982432,Family-friendly 4 Bdrm home with yard by metro,94413936,Laura,,"Friendship Heights, American University Park, Tenleytown",38.95171,-77.08919,Entire home/apt,300,3,10,8/13/2021,0.2,1,24,4,,4.7
14999877,Newly Renovated Apartment in the Heart of DC,10325135,Rory,,"Dupont Circle, Connecticut Avenue/K Street",38.91839,-77.03607,Entire home/apt,100,27,0,,,1,0,0,,
15004982,Spacious 2bd+Den Garden Level Apt w/ Full Kitchen,4095170,Arleen,,"North Cleveland Park, Forest Hills, Van Ness",38.94873,-77.07233,Entire home/apt,189,3,7,8/28/2021,6.18,1,79,4,,4.17
15005151,Spacious Apartment in Logan Circle,6224126,Nana,,"Shaw, Logan Circle",38.90648,-77.0289,Private room,85,2,1,9/30/2016,0.02,1,0,0,,5
15007795,Private room in town house near metro,18250538,Tadesse,,"Howard University, Le Droit Park, Cardozo/Shaw",38.9188,-77.01959,Private room,65,3,13,11/13/2016,0.21,1,364,0,,4.82
15008073,Close to it all! Beautiful Views from your room!,94694596,Cecilia,,"Dupont Circle, Connecticut Avenue/K Street",38.91474,-77.04305,Entire home/apt,149,3,146,8/30/2021,2.42,3,17,27,,4.96
15014312,North Capitol Hill Luxury Townhome in Perfect Location,86401186,Paul,,"Union Station, Stanton Park, Kingman Park",38.90387,-76.99821,Entire home/apt,124,2,396,9/11/2021,10.57,3,330,62,,4.83
15054700,Historic Georgetown Residence,95158537,Lindsey,,"Georgetown, Burleith/Hillandale",38.91029,-77.06817,Entire home/apt,10000,4,0,,,1,0,0,,
15056172,BREEZY Crner Apt - Literally in <3 o/Adams Morgan!,14160413,Bianca,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92182,-77.04078,Private room,45,2,1,9/28/2016,0.02,1,0,0,,5
15058397,Beautiful English Bsmt on a Park,27737761,Bryan & Julianna,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9182,-77.00824,Entire home/apt,103,2,45,5/6/2019,0.82,1,73,0,,4.98
15060731,New House on Capitol Hill- Free Parking Permit,95221142,Peter,,"Capitol Hill, Lincoln Park",38.88715,-76.99986,Entire home/apt,800,2,38,8/16/2021,0.69,2,41,5,,4.89
15063053,"10am✅IN/5pm✅OUT. Walkable,Sunny Garden Apt in Shaw",14062357,Son,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91222,-77.01572,Entire home/apt,114,2,51,9/12/2021,20.13,1,76,51,,4.96
15073524,"Fab house on Capitol Hill, Walk to Everything",5620342,Lisa,,"Union Station, Stanton Park, Kingman Park",38.89324,-76.99339,Entire home/apt,320,3,0,,,1,0,0,,
15080581,Wonk On The Hill Apartment,86600663,Molly,,"Union Station, Stanton Park, Kingman Park",38.89424,-76.99823,Entire home/apt,95,5,201,3/15/2020,4.16,1,17,0,,4.98
15081446,"Beautiful 3 bd/2/5 br near Metro, Capitol Heights",41809632,Robel,,"Capitol View, Marshall Heights, Benning Heights",38.889,-76.91926,Entire home/apt,199,3,70,8/22/2021,1.22,1,344,9,,4.59
15087006,Cozy one bed room in quiet Capitol Hill Row House,79688422,Nate,,"Capitol Hill, Lincoln Park",38.88717,-76.99709,Entire home/apt,70,1,0,,,1,0,0,,
15092261,Beautiful Row House Near DC Hot Spots,25338996,Greg,,"Brightwood Park, Crestwood, Petworth",38.93853,-77.03129,Entire home/apt,238,2,28,6/30/2018,0.69,1,359,0,,5
15099055,Sun-drenched One-bedroom in the Heart of Dupont,2843699,Soren,,"Dupont Circle, Connecticut Avenue/K Street",38.91308,-77.04298,Entire home/apt,175,4,0,,,1,0,0,,
15109337,Cozy Dupont Studio,30246836,Jonathan,,"Dupont Circle, Connecticut Avenue/K Street",38.91575,-77.03611,Entire home/apt,73,1,5,1/13/2017,0.08,1,0,0,,5
15109650,Executive themed room next to metro,7042945,RoDeece,,"Douglas, Shipley Terrace",38.84201,-76.978,Private room,99,21,122,3/2/2021,2.02,5,44,7,,4.74
15111597,Cozy Rowhouse on Capitol Hill,49589516,Gerald,,"Union Station, Stanton Park, Kingman Park",38.89642,-76.99437,Private room,50,2,0,,,1,0,0,,
15112210,Renovated 19th Century Townhouse With Hot Tub,95738879,Vince,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9207,-77.02889,Entire home/apt,251,3,40,2/16/2020,0.98,1,0,0,,5
15113033,BedRoom near Lincoln Memorial (Foggy Bottom),95747997,George,,"West End, Foggy Bottom, GWU",38.89673,-77.0516,Private room,49,2,6,12/15/2018,0.1,1,0,0,,4.83
15114749,Blocks from Capitol Hill Ideal 2br Condo,95768054,Ewunike,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9287,-77.00885,Entire home/apt,99,2,16,10/12/2018,0.3,1,0,0,,5
15115566,Recently Renovated  Capitol Hill Townhouse,65246121,Ben,,"Union Station, Stanton Park, Kingman Park",38.89738,-76.99351,Entire home/apt,550,2,20,1/1/2020,0.49,1,169,0,,4.9
15128607,Capitol Hill Row House--Perfect for Inauguration!,5701,Laurie,,"Union Station, Stanton Park, Kingman Park",38.89937,-76.99996,Entire home/apt,1100,4,0,,,1,365,0,,
15132389,Beautiful Capitol Hill / H Street 1BD with Parking,21797257,Alison,,"Union Station, Stanton Park, Kingman Park",38.89418,-76.98093,Entire home/apt,95,4,6,2/19/2017,0.1,2,0,0,,4.83
15143237,"Private, spacious 1 BR apt w/parking, kitch, w/d",5035816,Jeff & Melanie,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92725,-77.00856,Entire home/apt,88,2,254,8/25/2019,4.23,1,0,0,,4.86
15155205,StudioGem,96144947,Eden,,"Dupont Circle, Connecticut Avenue/K Street",38.90947,-77.03924,Entire home/apt,79,2,1,9/25/2016,0.02,1,0,0,,5
15156334,Bates Street Suites,96153028,Stephan,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91126,-77.00961,Entire home/apt,300,3,27,8/1/2021,0.77,1,316,5,,4.5
15165917,Location location location,44949993,Mike,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92843,-77.02167,Private room,48,2,123,9/27/2020,3.4,11,358,3,,4.37
15171376,Classic Washington DC English Garden Apartment,25364945,Brian,,"Brightwood Park, Crestwood, Petworth",38.95475,-77.03363,Entire home/apt,95,2,212,9/14/2021,4.18,1,293,27,,4.91
15176149,Heart of Washington DC!!,10908067,Bri,,"Dupont Circle, Connecticut Avenue/K Street",38.90629,-77.03701,Entire home/apt,73,1,3,1/12/2017,0.05,1,0,0,,5
15186581,"Cozy, private bedroom and bathroom for you.",78321231,Hope,,"Brightwood Park, Crestwood, Petworth",38.95059,-77.01963,Private room,78,3,0,,,5,88,0,,
15194332,GEM in the heart of the City !,96476055,Geary,,"Dupont Circle, Connecticut Avenue/K Street",38.90808,-77.0462,Entire home/apt,184,1,199,9/13/2021,3.69,2,355,16,,4.72
15195673,"Renovated DC Studio on 1/4 Acre, Free&Easy Parking",32018841,Mike & Rebecca,,"Woodridge, Fort Lincoln, Gateway",38.931,-76.96687,Entire home/apt,65,1,134,4/3/2021,2.55,2,0,7,,4.89
15205271,"*Private* Bedroom, Bath & Entrance",27373538,Steven,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92184,-77.00946,Private room,46,2,288,12/4/2020,6.22,1,12,16,,4.91
15206984,Private Room Twin over Twin beds,44949993,Mike,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92853,-77.02159,Private room,47,2,58,7/25/2021,0.97,11,358,3,,4.48
